T_REL,T_ABS,RADAR_POS_X,RADAR_POS_Y,RADAR_POS_Z,TARGET_POS_X,TARGET_POS_Y,TARGET_POS_Z,CMD_SPEED_X,CMD_SPEED_Y,CMD_SPEED_Z,ERROR_X,ERROR_Y,ERROR_Z
243.289,306.081,209,72,141,200,125,140,0,0,0,-9,53,-1
243.589,306.381,209,73,141,200,125,140,0,0,0,-9,52,-1
243.789,306.581,209,74,141,200,125,140,0,0,0,-9,51,-1
243.889,306.681,209,75,141,200,125,140,0,0,0,-9,50,-1
243.989,306.781,209,76,141,200,125,140,0,0,0,-9,49,-1
244.189,306.981,209,77,141,200,125,140,0,0,0,-9,48,-1
244.389,307.181,209,78,141,200,125,140,0,0,0,-9,47,-1
244.589,307.381,208,79,141,200,125,140,0,0,0,-8,46,-1
244.689,307.481,208,80,141,200,125,140,0,0,0,-8,45,-1
244.789,307.581,208,81,141,200,125,140,0,0,0,-8,44,-1
244.889,307.681,208,82,141,200,125,140,0,0,0,-8,43,-1
244.989,307.781,208,83,141,200,125,140,0,0,0,-8,42,-1
245.089,307.881,207,83,141,200,125,140,0,0,0,-7,42,-1
245.189,307.981,207,84,141,200,125,140,0,0,0,-7,41,-1
245.289,308.081,207,85,141,200,125,140,0,0,0,-7,40,-1
245.389,308.181,207,86,142,200,125,140,0,0,0,-7,39,-2
245.489,308.281,207,87,142,200,125,140,0,0,0,-7,38,-2
245.589,308.381,207,88,142,200,125,140,0,0,0,-7,37,-2
245.689,308.481,207,89,142,200,125,140,0,0,0,-7,36,-2
245.789,308.581,207,90,142,200,125,140,0,0,0,-7,35,-2
245.889,308.681,207,91,142,200,125,140,0,0,0,-7,34,-2
246.089,308.881,207,92,142,200,125,140,0,0,0,-7,33,-2
246.189,308.981,207,93,142,200,125,140,0,0,0,-7,32,-2
246.289,309.081,207,94,142,200,125,140,0,0,0,-7,31,-2
246.389,309.181,206,95,142,200,125,140,0,0,0,-6,30,-2
246.489,309.281,206,96,142,200,125,140,0,0,0,-6,29,-2
246.689,309.481,206,97,142,200,125,140,0,10,0,-6,28,-2
246.889,309.681,205,98,142,200,125,140,0,10,0,-5,27,-2
247.089,309.881,205,99,142,200,125,140,0,9,0,-5,26,-2
247.289,310.081,205,100,142,200,125,140,0,9,0,-5,25,-2
247.589,310.381,204,101,142,200,125,140,0,5,0,-4,24,-2
247.889,310.681,204,102,142,200,125,140,0,5,0,-4,23,-2
248.189,310.981,203,102,142,200,125,140,0,5,0,-3,23,-2
248.389,311.181,203,103,142,200,125,140,0,5,0,-3,22,-2
248.489,311.281,203,103,141,200,125,140,0,5,0,-3,22,-1
248.789,311.581,202,104,141,200,125,140,0,4,0,-2,21,-1
